	Habibie/name	aanbesteding/noun	aanbieding/noun	abonnement/noun	accoord/noun	adres/noun	advies/noun	algemeen/adj	alibi/noun	alleen/adj	alternatief/noun	altijd/adv	arbeid_vergunning/noun	argument/noun	arrangement/noun	bekentenis/noun	besluit/noun	betaal_middel/noun	biljet/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	conventie/noun	dagvaarding/noun	die/det	diploma/noun	dit/det	document/noun	doelpunt/noun	door/adj	eind_uitslag/noun	en/vg	enkel/adj	enquête/noun	euro/noun	excuus/noun	exploitatie_vergunning/noun	frank/noun	gemeente/noun	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	handtekening/noun	huur_contract/noun	huwelijk/noun	identiteitsbewijs/noun	jaar/noun	juridisch/adj	kaart/noun	kandidatuur/noun	lang/adj	licentie/noun	lid_kaart/noun	niet/adv	nog/adv	offerte/noun	onbeperkt/adj	onverminderd/adj	overeenkomst/noun	papier/noun	paspoort/noun	patent/noun	poging/noun	principe/noun	rechtbank/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reservatie/noun	rijbewijs/noun	slechts/adv	status/noun	stem/noun	stem_biljet/noun	strip_kaart/noun	tarief/noun	ten/adv	ticket/noun	toelating/noun	toestemming/noun	treffer/noun	trein_kaart_DIM/noun	typering/noun	uitkomst/noun	uitslag/noun	universeel/adj	verblijf_status/noun	verblijfsvergunning/noun	vergunning/noun	verklaring/noun	vervoer_bewijs/noun	verzekering/noun	verzoek/noun	visum/noun	vonnis/noun	voorwaarde/noun	wagen/noun	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijze/noun	wil_beschikking/noun	ze/pron
overeenkomst/noun	0.9076621	0.58241165	0.8474047	0.9304844	0.2385816	0.7700341	0.7712768	0.6446868	0.9458602	0.7653583	0.84554577	0.87006235	0.8737072	0.7908243	0.9813906	0.9092249	0.6698458	0.9304855	0.9181995	0.7334886	0.77579474	0.954962	0.6389891	0.74854004	0.8463762	0.7547088	0.9402366	0.8154881	0.65069604	0.96667606	0.95972556	0.98443496	0.9176992	0.70645845	0.9582703	0.94521624	0.9948929	0.6949351	0.92150104	0.55015004	0.9240547	0.6838563	0.9516286	0.4327494	0.54075843	0.51245403	0.7755387	0.77001965	0.85496926	0.638283	0.9308057	0.66002655	0.7582289	0.7272817	0.9727657	0.90013796	0.75304395	0.5866182	0.8818451	0.91465294	0.0	0.7430835	0.8846251	0.68975395	0.8779551	0.6090362	0.9085977	0.8582101	0.8287998	0.6497473	0.7066338	0.94972193	0.9549719	0.93675065	0.842999	0.782595	0.97592086	0.82311	0.8889495	0.78654563	0.71149063	0.96923894	0.6450294	0.6894847	0.9459946	0.9536571	0.9723077	0.7464564	0.9676121	0.9074217	0.83862484	0.84563905	0.61172605	0.836436	0.8427836	0.70559853	0.6809666	0.90688044	0.7896222	0.5453149	0.93175054	0.7670909	0.8874444	0.53563714	0.8495776	0.64397806	0.8356936
papier/noun	0.96067977	0.9226204	0.9150641	0.89148545	0.75077647	0.5940469	0.9322956	0.8460901	0.8806964	0.6902759	0.9692857	0.7651234	0.6629381	0.88416034	0.97767967	0.78782713	0.7225176	0.92579424	0.7545969	0.9814471	0.8526681	0.5017643	0.83619964	0.9221417	0.75103503	0.75159633	0.58613884	0.9059989	0.28500783	0.96015406	0.96768814	0.96423936	0.5801083	0.53233004	0.97214633	0.9020412	0.89386034	0.9370689	0.8492511	0.708683	0.7154403	0.9459966	0.95734125	0.82027483	0.47521043	0.62912333	0.8394425	0.39640725	0.8723971	0.7067826	0.79932445	0.9025066	0.8229414	0.79719216	0.74261415	0.7802956	0.7973917	0.93025625	0.73679113	0.69821554	0.7430835	0.0	0.33088535	0.89178914	0.658762	0.80873543	0.79003817	0.81318897	0.6137507	0.86564183	0.69598687	0.4608246	0.9299885	0.2922346	0.66110075	0.8304735	0.9048736	0.68789756	0.91984653	0.83926624	0.6997498	0.79336673	0.6958598	0.61530316	0.9659289	0.80631423	0.8674506	0.9491371	0.93525755	0.9039272	0.79024625	0.5526719	0.69474566	0.66007566	0.7923188	0.6282431	0.56299984	0.3705315	0.89830697	0.63968337	0.5873133	0.9435813	0.30925387	0.7784881	0.889917	0.70291233	0.3216375
paspoort/noun	0.9696635	0.9712806	0.93703616	0.79577494	0.91319025	0.5880364	0.9565434	0.87701625	0.9171934	0.7696885	0.9225911	0.82966286	0.6014012	0.9392611	0.8506542	0.90545356	0.8043637	0.8998545	0.7602767	0.9544565	0.9060388	0.5309862	0.82704985	0.9732815	0.7953993	0.92153716	0.4182102	0.936056	0.27323788	0.98329693	0.96380335	0.996626	0.59889925	0.6279761	0.9341611	0.9059862	0.9633652	0.9510033	0.8521011	0.831396	0.58026975	0.9778944	0.9876298	0.90259176	0.59881294	0.6979509	0.7578864	0.40864652	0.8746999	0.8341387	0.82235664	0.92725426	0.7825551	0.8061179	0.76351553	0.8563638	0.8529502	0.9734117	0.7178532	0.6306306	0.8846251	0.33088535	0.0	0.86621296	0.7266257	0.8318388	0.9046103	0.7639351	0.6829234	0.8695021	0.75126755	0.3620878	0.898689	0.24122006	0.8044898	0.86733156	0.89729375	0.80366004	0.76907164	0.72163755	0.7391143	0.6560838	0.6605854	0.68427134	0.9855757	0.84570014	0.9670129	0.9613138	0.91973644	0.8970121	0.7189535	0.36854082	0.69219875	0.8487102	0.8059255	0.5916146	0.5862329	0.2226333	0.94685054	0.72852993	0.7076384	0.89621496	0.29149622	0.90786666	0.8735251	0.8146521	0.4899786
patent/noun	0.9575795	0.72298723	0.9166077	0.8898136	0.8856654	0.9571422	0.81540895	0.88046247	0.9875386	0.8223897	0.92108524	0.9834716	0.66065603	0.80204064	0.99419194	0.86670935	0.7865711	0.96584165	0.89137197	0.785053	0.9886324	0.9628889	0.8643666	0.8853128	0.9144863	0.873181	0.9537145	0.7589028	0.8568612	0.72959137	0.9098707	0.9034446	0.88759154	0.8476038	0.9005779	0.9569976	0.99858725	0.82248735	0.9668081	0.8308197	0.98222613	0.627437	0.7539964	0.81542814	0.88841856	0.87366253	0.9725944	0.93124056	0.8436527	0.7829146	0.8901787	0.77585864	0.7387272	0.5268057	0.9954259	0.81470776	0.875922	0.80593544	0.68678653	0.93017876	0.68975395	0.89178914	0.86621296	0.0	0.93482965	0.67104226	0.9035816	0.88509387	0.8653463	0.9315344	0.80237794	0.9558453	0.9836414	0.91462547	0.8435687	0.7783975	0.99322724	0.8696014	0.9247153	0.88805974	0.9422179	0.9557425	0.70665836	0.79028267	0.7427142	0.8884544	0.99461	0.93363667	0.9702051	0.7950371	0.9208044	0.76630425	0.7020298	0.9776606	0.95875937	0.8719481	0.82830966	0.920286	0.8651049	0.7695056	0.95184094	0.3348155	0.94672966	0.80072707	0.77437127	0.9088522	0.93104196
poging/noun	0.72866076	0.95341736	0.92135394	0.94448507	0.7747258	0.8891433	0.86735356	0.9225857	0.89597404	0.7476345	0.80797136	0.9564611	0.6738107	0.7997964	1.0	0.7870744	0.65100795	0.9199093	0.8587861	0.9430421	0.97888094	0.94872594	0.9783229	0.95462275	0.74611986	0.8880318	0.928545	0.91197556	0.7318658	0.92756736	0.9832786	0.62960947	0.85534596	0.72803235	0.9752033	0.9184873	0.8303972	0.9207017	0.93159866	0.89621663	0.92746216	0.842043	0.90757656	0.8428135	0.7198674	0.9105545	0.81164336	0.71926546	0.9234959	0.8339777	0.9375206	0.7170925	0.7297636	0.91147	0.9371928	0.89562404	0.85669774	0.97395927	0.8479408	0.90155226	0.8779551	0.658762	0.7266257	0.93482965	0.0	0.83018005	0.76181364	0.6447166	0.70556176	0.7763256	0.8413666	0.65716636	0.9338316	0.79732096	0.76187325	0.7893813	0.79287565	0.89160013	0.99767786	0.8952552	0.89243394	0.8574171	0.716378	0.6818513	0.92579114	0.9076969	0.95543736	0.7557142	0.8029614	0.8046495	0.9667789	0.7995327	0.83967096	0.8332922	1.0	0.9041969	0.5757876	0.7286416	0.7234297	0.74240255	0.9626264	0.96801895	0.7220846	0.89341426	0.9229493	0.8366729	0.75453806
principe/noun	0.91881746	0.6012211	0.8331959	0.8476655	0.6455891	0.8458242	0.55834585	0.59490645	0.7934546	0.5828701	0.8869804	0.89424694	0.71326566	0.61557746	0.9579729	0.8774906	0.6150373	0.73904955	0.7260028	0.7194141	0.8423492	0.9666635	0.73848677	0.7927464	0.89009196	0.7490305	0.85510767	0.78457046	0.742154	0.9771737	0.85097814	0.92956984	0.75773954	0.645963	0.865949	0.8430997	0.9258077	0.80800295	0.88230366	0.48510748	0.8610574	0.46466213	0.97952384	0.5182134	0.6711873	0.75770026	0.8065842	0.77898866	0.767588	0.5941353	0.8218304	0.864664	0.72327304	0.73626065	0.8856314	0.6951238	0.70809937	0.75543684	0.58665276	0.9270172	0.6090362	0.80873543	0.8318388	0.67104226	0.83018005	0.0	0.79673684	0.6608244	0.75190806	0.79120725	0.4826578	0.85555196	0.86309767	0.91856056	0.7876252	0.68774784	0.7967049	0.84847623	0.85129255	0.75649744	0.8329122	0.88400614	0.5466386	0.65959376	0.9692446	0.8604957	0.762833	0.80584776	0.90025604	0.5116954	0.9596183	0.78676456	0.5006268	0.6641887	0.8787928	0.74550617	0.6176859	0.8341483	0.76153654	0.42738032	0.8989132	0.6293374	0.8900069	0.4161821	0.62866616	0.8345798	0.81214684
rechtbank/noun	0.8520895	0.93481815	0.9803701	0.98717374	0.78083456	0.7580723	0.8169198	0.8137123	0.76416504	0.8766706	0.98196805	0.9570529	0.96235394	0.54036427	1.0	0.57836163	0.6544598	0.9182916	0.99275655	0.9667845	0.9537741	0.97168577	0.94938016	0.9445671	0.39275008	0.84181416	0.923338	0.56147397	0.7047707	0.95861757	0.98638546	1.0	0.93601274	0.71295506	0.9469624	0.9962147	0.7623187	0.89487714	0.9983711	0.6953536	0.9749536	0.9283029	0.99326223	0.7109107	0.7766999	0.7318555	0.8287591	0.8868296	0.9648048	0.6445479	0.98742014	0.9025416	0.92937315	0.8051256	0.9896252	0.9297685	0.88774604	0.9073811	0.8461242	0.8531145	0.9085977	0.79003817	0.9046103	0.9035816	0.76181364	0.79673684	0.0	0.78914636	0.70113814	0.83291787	0.82333475	0.9379669	0.98674387	0.91922164	0.8201217	0.8529475	0.9895272	0.7073062	0.99722755	0.93320054	0.8071716	0.98814	0.7001796	0.82257783	0.8867744	0.85876024	0.79440075	0.8776798	0.98481447	0.7657455	0.87311757	0.8222675	0.7761423	0.73005074	0.9811772	0.93965816	0.63247645	0.80328524	0.36318922	0.75452673	0.9709155	0.86294603	0.8109863	0.759105	0.8293752	0.67611367	0.80529666
rede/noun	0.6460767	0.960533	0.92200696	0.91634995	0.9360016	0.9856405	0.82649124	0.757307	0.7280488	0.8227469	0.82554084	0.8667431	0.6940713	0.67098325	0.9566731	0.797696	0.6436256	0.7311574	0.8722218	0.98015314	0.80571026	0.8540282	0.9632721	0.54766846	0.9246261	0.6418563	0.9190052	0.87720543	0.7978143	0.9981431	0.9509175	0.7184005	0.8022002	0.7766402	0.96250004	0.9376273	0.7776392	0.87855077	0.9486251	0.89644885	0.8936155	0.78831816	0.9338875	0.85895073	0.8039526	0.87289166	0.7849134	0.7862437	0.9426338	0.7462827	0.9404863	0.5873121	0.78179246	0.761847	0.9920582	0.77837086	0.94463265	0.93805474	0.6688662	0.9045057	0.8582101	0.81318897	0.7639351	0.88509387	0.6447166	0.6608244	0.78914636	0.0	0.6106308	0.776204	0.65124613	0.7925914	0.996386	0.7453006	0.85004485	0.725768	0.6922275	0.84750825	0.9608208	0.8204318	0.9128121	0.9531526	0.69655144	0.78019446	0.94714254	0.9536348	0.69062626	0.7742556	0.816621	0.5858414	0.9526759	0.77276015	0.7867688	0.6162518	0.99751234	0.7363174	0.69799393	0.73116887	0.9023563	0.73175985	0.8006227	0.71533597	0.7840012	0.6448016	0.8173959	0.8770284	0.78853685
reden/noun	0.7724608	0.8687404	0.94935244	0.9937096	0.85370266	0.8771914	0.57812154	0.8619498	0.8746309	0.83265215	0.97666353	0.79334664	0.73150975	0.5532681	0.9886059	0.8722722	0.6068222	0.93862695	0.97222614	0.97520316	0.89886105	0.99500084	0.6223767	0.7999808	0.83418983	0.94418657	0.9524583	0.7931277	0.5654992	0.9488835	0.9871974	0.9837606	0.8671345	0.7404269	0.9478392	0.9750571	0.8633144	0.7357391	0.917641	0.52677226	0.6830669	0.6982072	0.9309328	0.6930828	0.73990774	0.8674687	0.7489196	0.78767604	0.7753272	0.7424433	0.96521604	0.8790356	0.6283698	0.75109357	0.9835496	0.8051937	0.7209188	0.93448853	0.7927633	0.5315529	0.8287998	0.6137507	0.6829234	0.8653463	0.70556176	0.75190806	0.70113814	0.6106308	0.0	0.8538548	0.69171476	0.55168283	1.0	0.68072754	0.7611796	0.73332596	0.8745621	0.86851203	0.98439914	0.8946874	0.6576692	0.9617308	0.7308811	0.79068434	0.89848626	0.9374227	0.87664807	0.82564783	0.9384153	0.92791444	0.91684103	0.70905757	0.7788052	0.89500946	0.99558353	0.872431	0.62375355	0.5669555	0.7678108	0.612296	0.96878535	0.96368194	0.6842921	0.80395865	0.88311815	0.8010224	0.6799309
referendum/noun	0.40763468	0.85424274	0.9863669	0.964647	0.50144035	0.823411	0.8224498	0.6859404	0.92575	0.8199948	0.79836553	0.94404405	0.97519934	0.70824695	0.96937317	0.95264655	0.46805406	0.85555255	0.7719616	0.8727983	0.934672	0.99695915	0.79664075	0.68489313	0.8711535	0.7162154	0.904689	0.6844094	0.772281	0.9737478	0.98324245	0.69825494	0.9308557	0.82175714	0.38487375	0.9387012	0.9628173	0.8381324	0.9453781	0.76447606	0.9144265	0.9447027	1.0	0.6252952	0.54852504	0.67549944	0.76435626	0.8707185	0.94945717	0.5986942	0.95206106	0.5214714	0.9748759	0.8671177	0.9818382	0.905064	0.8538155	0.82151735	0.89149517	0.8989946	0.6497473	0.86564183	0.8695021	0.9315344	0.7763256	0.79120725	0.83291787	0.776204	0.8538548	0.0	0.8630772	0.989794	0.9625124	0.97966677	0.8670438	0.698863	0.49864846	0.61453885	0.9375966	0.9068763	0.82139695	0.9774169	0.79190385	0.68328416	0.99298775	0.9862081	0.92596334	0.63228583	0.47105592	0.8941927	0.8962199	0.89332736	0.790499	0.8559716	0.9118453	0.9577704	0.60630214	0.89983344	0.7729149	0.78397685	0.99539	0.93797064	0.9196168	0.60789716	0.93622875	0.7186973	0.9045224
regel/noun	0.9178362	0.5585555	0.9608473	0.92523164	0.7642745	0.917056	0.79145306	0.5399909	0.9006762	0.73162115	0.85777503	0.8217639	0.82141304	0.70076	0.996056	0.9214773	0.66402745	0.7989448	0.9414543	0.8404621	0.8596543	0.94078296	0.82759404	0.64705527	0.94783753	0.698135	0.7716319	0.86282647	0.70652854	0.92499316	0.97507435	0.88571614	0.83209944	0.6636779	0.93476486	0.9473812	0.9594802	0.78165287	0.90412533	0.6397084	0.85986245	0.7498965	0.9480135	0.6440357	0.751214	0.7766491	0.77170146	0.65418375	0.8583489	0.7002278	0.890862	0.9173827	0.7941596	0.8457632	0.83840543	0.7517672	0.83729184	0.7265675	0.7275627	0.9311559	0.7066338	0.69598687	0.75126755	0.80237794	0.8413666	0.4826578	0.82333475	0.65124613	0.69171476	0.8630772	0.0	0.8819182	0.97098833	0.80380434	0.7811955	0.79790765	0.8445761	0.91531926	0.9830392	0.83066154	0.9144211	0.8995424	0.55308926	0.7370745	0.8909557	0.96942705	0.8483344	0.82963544	0.90618926	0.629321	0.62693346	0.6939071	0.5013766	0.7851842	0.9935112	0.6965539	0.6743163	0.6525978	0.8872718	0.49534327	0.95330393	0.86058617	0.560979	0.34791273	0.5816395	0.8120658	0.678733
reis_pas/noun	0.999524	0.8469951	0.92955905	0.95615697	0.954056	0.8797174	0.77316403	0.998901	0.9432128	0.8958717	0.95793086	0.9623713	0.6939021	0.9634765	0.9909109	0.92492706	0.83504677	0.96367973	0.9517162	0.95943654	0.9257517	0.7894945	0.5650096	0.9997539	0.9080703	0.9110114	0.8200464	0.9251684	0.45826566	0.9994524	0.9885928	0.9857221	0.7668891	0.8263129	0.9838772	0.93066967	0.9436064	0.96683437	0.87509865	0.67826194	0.69049054	0.93210757	0.9951719	0.8098699	0.7700583	0.8960105	0.8764649	0.59257185	0.9239856	0.8549706	0.92402226	0.9812874	0.7930166	0.8884259	0.9529096	0.9405873	0.77850676	0.9815938	0.8663409	0.48134232	0.94972193	0.4608246	0.3620878	0.9558453	0.65716636	0.85555196	0.9379669	0.7925914	0.55168283	0.989794	0.8819182	0.0	0.95130324	0.36686128	0.87088203	0.8434084	0.9740799	0.84084076	0.98327065	0.9000651	0.6209407	0.79095036	0.7350534	0.8380535	0.9970708	0.90670884	0.98448503	0.9618465	0.987908	0.9292318	0.9324952	0.54253733	0.7869823	0.9397386	0.84841144	0.7472561	0.70754147	0.358962	0.95174336	0.7754539	0.8715292	0.98280424	0.56312513	0.9910879	0.84258866	0.871792	0.70824635
reservatie/noun	0.9936442	0.9146198	0.9156553	0.6486124	0.9463799	0.94717383	0.973266	0.9228447	0.9252689	0.7709588	0.9977608	0.9837329	0.9275455	0.972389	0.7888583	0.9816191	0.99532425	0.79944396	0.68072855	0.78064585	0.8673794	0.9253233	0.94907284	0.9879418	0.9358601	0.9329494	0.93640745	0.96105003	0.9712733	0.9425151	0.9458047	0.9603232	0.65905356	0.660848	0.99668586	0.3580308	0.9860676	0.93418497	0.30460978	0.8954619	0.9418339	0.9364706	0.97503436	0.953096	0.96897817	0.94538885	0.9765186	0.96443963	0.9146996	0.9680319	0.43238902	0.9357592	0.99947816	0.9392708	0.64924204	0.8908271	0.9329982	0.91327184	0.90570635	0.99224085	0.9549719	0.9299885	0.898689	0.9836414	0.9338316	0.86309767	0.98674387	0.996386	1.0	0.9625124	0.97098833	0.95130324	0.0	0.97862786	0.6423871	0.99388754	0.9869978	0.97999454	0.94581455	0.79372805	0.9165287	0.31461883	0.94625366	0.94393027	0.98918235	0.85717237	0.9893578	1.0	0.9976394	0.95133173	0.9788636	0.95957446	0.94017255	0.98432815	0.8614847	0.8857964	0.98813754	0.9044279	0.9715496	0.932238	0.9767895	0.98887	0.9259521	0.93946433	0.8949275	1.0	0.931293
rijbewijs/noun	0.9743004	0.9635701	0.9168852	0.9437592	0.9261766	0.7599216	0.9403564	0.8024407	0.90345603	0.78127354	0.9728962	0.81431675	0.67649126	0.9442857	0.98160976	0.9086833	0.8604591	0.99808997	0.87800896	0.93740976	0.8731104	0.31294483	0.75963575	0.9540894	0.9258436	0.82917225	0.5277576	0.9660575	0.37565047	1.0	0.99067456	1.0	0.5399004	0.69596326	0.9952139	0.9573183	0.9452682	0.93592536	0.8711404	0.78827524	0.7043947	0.9651329	0.99923235	0.91428447	0.750062	0.65541893	0.8420715	0.44542176	0.9163252	0.87756556	0.90699285	0.9231249	0.8938619	0.7857714	0.75141394	0.8966098	0.8399958	0.8981385	0.79821914	0.56256473	0.93675065	0.2922346	0.24122006	0.91462547	0.79732096	0.91856056	0.91922164	0.7453006	0.68072754	0.97966677	0.80380434	0.36686128	0.97862786	0.0	0.870183	0.8882523	0.9645752	0.7842884	0.98801214	0.8769117	0.6864157	0.78705424	0.7399578	0.76190007	0.9995335	0.8493354	0.9216858	0.9809952	0.92711186	0.9195034	0.7728567	0.41377354	0.66562593	0.8575917	0.84459054	0.47239184	0.73531884	0.2346273	0.9426667	0.7172761	0.51038766	0.95670635	0.36486495	0.9036874	0.90489244	0.8994303	0.5309243
slechts/adv	0.85332954	0.7812891	0.7984545	0.6938013	0.84605134	0.82149374	0.87612885	0.6995518	0.7155355	0.64400864	0.8944057	0.7627541	0.8549992	0.74880385	0.8133956	0.86379945	0.7803215	0.77133363	0.63191164	0.8101996	0.80240875	0.91343343	0.9061184	0.85466546	0.77833265	0.6648732	0.77344143	0.8500663	0.71447814	0.640841	0.9622232	0.73787844	0.8238471	0.69114774	0.915662	0.6055126	0.6986357	0.84939253	0.6234061	0.7024307	0.7637862	0.7893917	0.67077994	0.83317757	0.7518877	0.8457855	0.81932735	0.809137	0.7697225	0.8177598	0.62334216	0.8499335	0.88655746	0.7807349	0.7134161	0.78242934	0.760122	0.81131536	0.73144054	0.8993127	0.842999	0.66110075	0.8044898	0.8435687	0.76187325	0.7876252	0.8201217	0.85004485	0.7611796	0.8670438	0.7811955	0.87088203	0.6423871	0.870183	0.0	0.88509595	0.809546	0.81407857	0.8040448	0.65549767	0.68989223	0.6339133	0.76023066	0.7230123	0.7053518	0.73405313	0.9504887	0.86516356	0.8701287	0.7813605	0.76629204	0.82691586	0.7384231	0.69117165	0.8098211	0.7444215	0.6205822	0.77663505	0.8316477	0.6735468	0.8921857	0.90760064	0.74317145	0.79199135	0.85010827	0.90386474	0.6913165
status/noun	0.82343566	0.93317217	0.8891855	0.94915324	0.7425766	0.9013317	0.7011096	0.7229556	0.91013134	0.8289503	0.90786564	0.9772782	0.90501565	0.5996149	0.9972455	0.8324107	0.58908457	0.63655376	0.6653491	0.96373403	0.91342795	0.9625754	0.95568025	0.48441172	0.85522765	0.8233567	0.95341253	0.81608987	0.7205592	1.0	0.9535696	1.0	0.8201567	0.90464646	0.88624394	0.7749486	0.9614879	0.8336201	0.88776445	0.8259542	0.85471547	0.56288004	0.96422493	0.75283384	0.65788895	0.80563533	0.8453362	0.8962517	0.9550858	0.7061564	0.8228421	0.8320248	0.778116	0.89048886	0.99895537	0.89300126	0.846094	0.96777135	0.8409039	0.8067761	0.782595	0.8304735	0.86733156	0.7783975	0.7893813	0.68774784	0.8529475	0.725768	0.73332596	0.698863	0.79790765	0.8434084	0.99388754	0.8882523	0.88509595	0.0	0.83659923	0.6327456	0.77183527	0.9187514	0.81201565	0.95559	0.8530235	0.7868787	0.97431874	0.9047684	0.84121305	0.64470875	0.7093477	0.6023885	0.9796248	0.8114548	0.8180344	0.7803657	0.6215939	0.9182605	0.77397287	0.8668422	0.84505945	0.85610235	0.9635616	0.8389396	0.8863986	0.6701726	0.8636967	0.69532907	0.9042539
stem/noun	0.45937598	0.9784992	0.8906427	0.9230237	0.908098	0.8665504	0.9478652	0.8124024	0.93416387	0.8836658	0.8794208	0.95909333	0.9910981	0.7872008	0.82623947	0.96771646	0.7482991	0.86229265	0.6765926	0.99990904	0.9246403	0.99124324	0.99334556	0.8544464	0.9695029	0.8289735	0.85130554	0.8849612	0.9453124	0.7739461	0.9919119	0.64800835	0.8961018	0.87003475	0.67734957	0.8801487	0.9232037	0.98123044	0.90647745	0.94924545	0.88089836	0.9210355	0.91687244	0.85771763	0.760039	0.99540347	0.9837802	0.91728866	0.96267223	0.857194	0.88739645	0.7419917	0.9923047	0.95889807	0.9598207	0.8715359	0.8440406	0.9514063	0.91998047	0.96653724	0.97592086	0.9048736	0.89729375	0.99322724	0.79287565	0.7967049	0.9895272	0.6922275	0.8745621	0.49864846	0.8445761	0.9740799	0.9869978	0.9645752	0.809546	0.83659923	0.0	0.6476422	0.99763286	0.9215966	0.8598598	0.9228309	0.94121593	0.7924317	0.7486558	0.94031525	0.9112028	0.7659453	0.5280831	0.8972276	0.97228223	0.9514095	0.9678754	0.9135963	0.99882424	0.94908553	0.77139133	0.9832085	0.8739306	0.85445845	0.9798913	0.9397523	0.9853487	0.8611338	0.91536236	0.94480944	0.9543418
stem_biljet/noun	0.730296	0.9377237	0.9692131	0.89561534	0.728884	0.7253897	0.83355653	0.7818444	0.8623291	0.77767587	0.9337073	0.922157	0.9839975	0.67748827	0.96054214	0.9642858	0.72382665	0.80680424	0.7188467	0.9788978	0.9316746	0.8997653	0.93191195	0.8897805	0.75842583	0.8657336	0.7953471	0.6625002	0.6599288	0.9891768	0.9827212	0.9022958	0.7586343	0.723619	0.7985	0.8241465	0.9477936	0.85002565	0.8592615	0.7767135	0.9084912	0.87681884	1.0	0.7299322	0.5944357	0.7044163	0.9110208	0.6402743	0.97872436	0.7831324	0.88540095	0.8331373	0.9324878	0.8889437	0.99080217	0.8836713	0.9211087	0.94292754	0.75191206	0.8941434	0.82311	0.68789756	0.80366004	0.8696014	0.89160013	0.84847623	0.7073062	0.84750825	0.86851203	0.61453885	0.91531926	0.84084076	0.97999454	0.7842884	0.81407857	0.6327456	0.6476422	0.0	0.9581398	0.90980804	0.8100127	0.8664814	0.8535984	0.7696469	0.9644148	0.81501067	0.903032	0.59537613	0.5552317	0.8890833	0.94994986	0.7779369	0.79686207	0.9347926	0.79205537	0.94200003	0.72478914	0.74632233	0.8150383	0.8656111	0.99204206	0.95048296	0.76678	0.7486336	0.9248135	0.6561051	0.7460021
strip_kaart/noun	0.95528215	0.9755512	0.7898108	0.32649857	0.8960357	0.7953607	0.8835862	0.814963	0.93150425	0.9097322	0.49337792	0.9348643	0.8604636	0.98444337	0.6702577	0.99466646	0.8742099	0.5123526	0.632151	0.9746064	0.9175607	0.98653436	0.94463116	0.8049402	0.7651576	0.9393617	0.8094976	0.91095257	0.8707721	0.97379684	0.93006086	0.9806415	0.8891225	0.8302586	0.9782216	0.6541481	0.9830814	0.96714216	0.7193219	0.9259244	0.32028013	0.8875784	0.98849744	0.96040916	0.76544446	0.9534579	0.9012629	0.9745016	0.85662466	0.9528598	0.49208587	0.94854146	0.90775996	0.94468474	0.8010924	0.81820065	0.8641763	0.96638066	0.51163137	0.98915726	0.8889495	0.91984653	0.76907164	0.9247153	0.99767786	0.85129255	0.99722755	0.9608208	0.98439914	0.9375966	0.9830392	0.98327065	0.94581455	0.98801214	0.8040448	0.77183527	0.99763286	0.9581398	0.0	0.23886514	0.7825949	0.6358396	0.8721898	0.89364177	0.9982568	0.43339717	0.99787104	0.99833065	0.9998927	0.81464505	0.9862915	0.8871569	0.93072206	0.9412228	0.41390693	0.9025393	0.9388001	0.98006463	1.0	0.9408279	0.94970846	0.916122	0.97507846	0.8893846	0.99046344	0.9373017	0.772868
tarief/noun	0.95787555	0.8862106	0.6261741	0.20737189	0.79652244	0.84431547	0.8246007	0.77133787	0.7463332	0.8118693	0.5931958	0.89676553	0.7376065	0.894397	0.536362	0.989745	0.877641	0.56300306	0.6748054	0.8674509	0.7666106	0.94542277	0.9166891	0.8356977	0.78274286	0.84148324	0.80076486	0.87458795	0.84596825	0.98835135	0.9212183	0.97434634	0.7976655	0.6931503	0.9386933	0.5939083	0.8726124	0.8566995	0.60935503	0.7589559	0.40914696	0.87312466	0.9751365	0.84090567	0.7537156	0.83455044	0.7822372	0.8917836	0.80326074	0.8716522	0.53107727	0.92585194	0.89734584	0.80076575	0.7456857	0.7707332	0.87959135	0.8331279	0.3721276	0.97101563	0.78654563	0.83926624	0.72163755	0.88805974	0.8952552	0.75649744	0.93320054	0.8204318	0.8946874	0.9068763	0.83066154	0.9000651	0.79372805	0.8769117	0.65549767	0.9187514	0.9215966	0.90980804	0.23886514	0.0	0.78623474	0.4643619	0.6806979	0.76794314	0.9780718	0.36515063	0.9887369	0.9558483	0.9783839	0.87089807	0.9193821	0.81385756	0.7628312	0.9087459	0.5892571	0.7347643	0.7744038	0.8489716	0.9753294	0.7318059	0.91748244	0.8832712	0.86649007	0.78496826	0.9399103	0.9209187	0.7295985
