	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
maar/adv	0.93377644	0.95115006	0.92868185	0.7671895	0.91683286	0.92428553	0.8517029	0.76164347	0.6600213	0.93052864	0.46701318	0.86154646	0.94300836	0.6776077	0.87092453	0.8851012	0.74611133	0.74394715	0.76090026	0.93367714	0.8711253	0.84624195	0.7956617	0.6582896	0.9624267	0.9390777	0.81944644	0.8717598	0.8451309	0.8559995	0.92033076	0.9845458	0.8501507	0.70983505	0.8345218	0.9103145	0.67789656	0.60233426	0.82510334	0.9022579	0.834815	0.87490875	0.8529902	0.76819825	0.97079283	0.9528203	0.94692504	0.8819573	0.809681	0.86992574	0.8926488	0.8490824	0.99915206	0.86126804	0.0	0.9749678	0.64925504	0.77694744	0.94103986	0.86220264	0.97281015	0.88914555	0.8079796	0.9508685	0.75363106	0.9124235	0.6296729	0.8110211	0.69085026	0.9143296	0.66910905	0.9232901	0.96452993	0.9034452	0.8225415	0.9178746	0.8130703	0.8843646	0.80576074	0.73742473	0.82824993	0.9826133	0.9458731	0.83832103	0.87915945	0.8561757	0.7960004	0.8629335	0.73587507	0.903271	0.91621214	0.98367035	0.9892769	0.8629269	0.7633401	0.89818716	0.89242953	0.6603064	0.9347882	0.9947764	0.9171201	0.9579978	0.93609643	0.49998516	0.9471769	0.8979072	0.8219963	0.944149	0.98179436	0.880803	0.878502	0.87386405	0.95209277	0.77354777	0.9391579	0.90761536	0.86580944	0.77452874	0.72152764
mandaat/noun	0.98788023	0.59685755	0.9308106	0.94459796	0.89016235	0.8124918	0.98050356	0.7877784	0.9804557	0.93103296	0.93453443	0.98590004	0.99643326	0.9742854	0.8353226	0.964136	0.97259617	0.96152925	0.943871	0.9690399	0.954614	0.99521196	0.9850646	0.9625775	0.9957277	0.97924256	0.9433756	0.97828436	0.96974134	0.91806805	0.86215526	0.997637	0.90934604	0.9851746	0.785697	0.8850116	0.9696312	0.9765253	0.9278305	0.74789286	0.96836424	0.97536486	0.9327582	0.98333883	0.77671874	0.9345111	0.95119303	0.94932073	0.9971381	0.92035645	0.9733822	0.9522989	1.0	0.92944944	0.9749678	0.0	0.9285881	0.97516626	0.9782319	0.93863285	0.17393792	0.9684132	0.9602746	0.96269184	0.97883624	0.97840124	0.95146966	0.91175604	0.9238188	0.88745105	0.9838305	0.7660185	0.770355	0.9250761	0.97895014	0.9797043	0.97860146	0.9248502	0.87744707	0.9772523	0.9411974	0.944627	0.9577788	0.925083	0.9055587	0.92681545	0.9689841	0.9541875	0.97438747	0.92598677	0.8104401	0.87241054	0.88037014	0.9087253	0.97496504	0.9243718	0.9888343	0.9515272	0.9500311	0.42876762	0.8826193	0.9840283	0.79491895	0.9504147	0.99647355	0.9218565	0.9337586	0.9260013	0.98450536	0.90977407	0.64341855	0.9137677	0.95678985	0.9712415	0.8930724	0.92913306	0.9036277	0.8258579	0.95935225
meest/adj	0.95148844	0.91098446	0.74217284	0.8877189	0.8639193	0.98215955	0.8742132	0.9381034	0.86011964	0.98936546	0.73184884	0.84128106	0.9608317	0.5828209	0.8531767	0.6381854	0.8429338	0.72839695	0.7617821	0.8862709	0.87240046	0.7670032	0.8365771	0.73921627	0.8181037	0.8042095	0.7251488	0.7532385	0.70508987	0.8603835	0.9253975	0.9539104	0.7823701	0.77730274	0.81274223	0.92492443	0.8345663	0.72149396	0.7775711	0.83277935	0.715498	0.7613648	0.735114	0.75966346	0.87619597	0.7231581	0.79675406	0.9481209	0.8027588	0.75832677	0.75803983	0.8497039	0.9997663	0.90359336	0.64925504	0.9285881	0.0	0.8044007	0.8589506	0.7951861	0.9903125	0.94735044	0.74442	0.85048676	0.72354114	0.7238454	0.71046233	0.8780395	0.7599157	0.8711753	0.7798343	0.9792649	0.83942866	0.6644707	0.76867026	0.8834218	0.9293496	0.66200924	0.59131473	0.65650403	0.7972144	0.88680494	0.86800647	0.8714296	0.87898517	0.93963367	0.67478025	0.93006104	0.7402885	0.7451419	0.76628315	0.7277433	0.9079358	0.7103445	0.5292367	0.8504433	0.7805473	0.6214578	0.89291847	0.97391874	0.79700285	0.7239135	0.78884494	0.64233816	0.78664047	0.8806929	0.686398	0.75962734	0.84850615	0.9424379	0.96250325	0.877139	0.97524756	0.94295514	0.9187482	0.93982667	0.76488745	0.7769535	0.86713743
melodie/noun	0.9561827	1.0	0.82838976	0.94181395	0.8102207	0.97515744	0.7688969	0.8130577	0.9412736	0.9861031	0.7747561	0.7506453	0.9483621	0.83624184	0.7597161	0.90509754	0.5568006	0.3567407	0.7941922	0.84413433	0.71117604	0.7806965	0.7846093	0.6364757	0.73455024	0.84359854	0.4801538	0.88785136	0.4849016	0.3960452	0.9878243	0.9706764	0.49012142	0.61421305	0.7436172	0.9244835	0.71357834	0.73142135	0.23764479	0.84895813	0.34289813	0.48111278	0.38693005	0.8650147	0.9503159	0.3889593	0.58608353	0.8270707	0.65913546	0.78943217	0.65431195	0.59142524	0.9999578	0.7412804	0.77694744	0.97516626	0.8044007	0.0	0.9151231	0.9436754	0.939669	0.7838309	0.75345886	0.88448304	0.2561472	0.7310193	0.65862465	0.90962195	0.609975	0.58864546	0.93616474	0.83493793	0.9162226	0.84462535	0.44259965	0.77795273	0.45750993	0.4728229	0.9445436	0.67807937	0.4438036	0.9653823	0.9176241	0.64581573	0.7989595	0.9169644	0.52003175	0.6092241	0.5375951	0.4057132	0.95197463	0.94760746	0.8643387	0.23293275	0.7046877	0.7867166	0.80810094	0.65684396	0.9124999	0.9988219	0.8548275	0.9729146	0.8837244	0.5519992	0.9701611	0.8098077	0.6054658	0.7848046	0.97216654	0.95921415	0.74374104	0.79162663	0.90034455	0.7148831	0.9405159	0.8204631	0.29139626	0.78214693	0.71871936
menu/noun	0.3579322	1.0	0.84282744	0.93846697	0.9442939	0.97108537	0.9246072	0.9619937	0.7806663	0.9904794	0.96295184	0.44458544	0.64881194	0.98074484	0.95619565	0.96056783	0.9703944	0.9292036	0.9394278	0.2443077	0.8964143	0.86419547	0.92379636	0.9005542	0.9843866	0.962204	0.9111517	0.9296369	0.91580325	0.81934094	0.99689263	0.9848523	0.9054098	0.8749534	0.7128059	0.9794069	0.87106264	0.9548135	0.9126267	0.94963276	0.8619146	0.9145848	0.89876986	0.98972535	0.9726474	0.8185722	0.9854542	0.9125238	0.9490236	0.9494284	0.8770851	0.9083054	1.0	0.9715173	0.94103986	0.9782319	0.8589506	0.9151231	0.0	0.8331326	0.98677486	0.9124795	0.95285493	0.951402	0.84484625	0.93312645	0.9372746	0.9594494	0.5945784	0.7777788	0.9626566	0.9538749	0.93379074	0.9506754	0.9236565	0.96575415	0.9201163	0.93059087	0.93811005	0.9055813	0.9180401	0.95406306	0.9401509	0.92301047	0.93201786	0.6808115	0.8970375	0.88555145	0.8660875	0.9773585	0.9722285	0.9687021	0.89135385	0.9600784	0.91071063	0.82946503	0.96052927	0.88245296	0.53728485	0.9429067	0.8313627	0.99494505	0.9033981	0.8408547	0.93716824	0.9583867	0.82469237	0.9457871	0.9981858	0.9542201	0.9234881	0.93506247	0.73850626	0.98168725	0.69992304	0.86389536	0.95963067	0.9533737	0.94967675
minstens/adv	0.8948454	0.9647894	0.9302896	0.75431514	0.86644685	0.96656495	0.95566636	0.9485631	0.8988306	0.94217306	0.929639	0.8133652	0.8402592	0.9623221	0.89761454	0.79988605	0.9432711	0.9251733	0.9562863	0.8957816	0.9416773	0.9623059	0.848506	0.9454049	0.96792054	0.99065846	0.9149534	0.9254939	0.78742355	0.92580175	0.8805761	0.99034345	0.8892281	0.9681436	0.8709913	0.9614083	0.80365634	0.9011341	0.91529036	0.94667095	0.89981836	0.8922221	0.8503162	0.9458909	0.96340144	0.935387	0.90137714	0.8074441	0.8606346	0.85917574	0.8985207	0.8895513	0.9979381	0.6230631	0.86220264	0.93863285	0.7951861	0.9436754	0.8331326	0.0	0.92352295	0.9696224	0.99405557	0.91039556	0.92671686	0.884799	0.93457395	0.7888062	0.7422549	0.97926325	0.97536016	0.80065143	0.9930266	0.9050446	0.96559495	0.91184103	0.95992506	0.9200683	0.68812686	0.9390818	0.843406	0.9931005	0.92822355	0.9245792	0.89155763	0.8423705	0.8641242	0.94488746	0.91976976	0.9473638	0.9128737	0.8189191	0.98288405	0.9536246	0.73038495	0.95306677	0.8531529	0.88628465	0.7170793	0.9370662	0.82146734	0.72871995	0.8712764	0.81255627	0.9649336	0.9647331	0.91869813	0.91078216	0.94265217	0.96789366	0.9133762	0.9496792	0.8437223	0.9316615	0.8532678	0.990552	0.96538216	0.77097905	0.7434238
missie/noun	0.9957844	0.4906106	0.85253084	0.9919686	0.8558485	0.9423519	0.983198	0.6421704	0.980435	0.89347	0.9281576	0.9887866	0.97544926	0.9807031	0.8738436	0.9819402	0.9630353	0.950604	0.92408013	0.9769031	0.91050285	0.95207757	0.9364429	0.9688669	0.9527207	0.9779585	0.94168836	0.97440183	0.9451746	0.8447622	0.95141834	0.9923725	0.8603811	0.9857682	0.84394145	0.9731627	0.90492004	0.9895607	0.9336542	0.8099142	0.9407145	0.9317132	0.9513732	0.9729132	0.71421826	0.96144277	0.96786237	0.8914784	0.9670661	0.9726593	0.99150044	0.92178077	1.0	0.9388291	0.97281015	0.17393792	0.9903125	0.939669	0.98677486	0.92352295	0.0	0.9420612	0.93079203	0.9581601	0.94659203	0.9268599	0.94330704	0.90094817	0.9421477	0.9371236	0.9996826	0.7171949	0.75299555	0.992476	0.9506906	0.9063889	0.92462987	0.933195	0.92168754	0.97987705	0.9264986	0.9374036	0.92565525	0.91038555	0.8352457	0.9852391	0.9009297	0.8807	0.96544516	0.9741156	0.8844326	0.9786282	0.85609186	0.8929315	0.9712142	0.82671595	0.98658955	0.94270486	0.9138452	0.55385303	0.94593275	0.9860479	0.775878	0.92459786	0.90354747	0.8627852	0.93772334	0.9384737	0.9976663	0.8604196	0.596172	0.81374943	0.9981076	0.97380173	0.88307124	0.9061023	0.97221553	0.8244169	0.94463676
modder/noun	0.806479	1.0	0.9668487	0.9392204	0.86656	0.96360236	0.7095833	0.9566556	0.95964944	0.7988049	0.8972419	0.66583765	0.9083827	0.96613884	0.9578558	0.9971339	0.95418245	0.7366108	0.97934145	0.9450271	0.8191496	0.8881409	0.94444823	0.9499265	0.69212455	0.9700309	0.65312636	0.87414324	0.85908425	0.88461906	0.9825131	0.9921724	0.89658827	0.524246	0.8439875	0.98062575	0.9172237	0.9500471	0.7187942	0.9919404	0.74565053	0.7428083	0.8905851	0.9569577	0.91446114	0.78498137	0.9626845	0.9976002	0.94652855	0.8929242	0.72997594	0.80407846	1.0	0.88259417	0.88914555	0.9684132	0.94735044	0.7838309	0.9124795	0.9696224	0.9420612	0.0	0.9787455	0.98166746	0.7594402	0.94303524	0.85090744	0.9508394	0.65371287	0.99857193	0.95937806	0.59903765	0.9837995	0.91140586	0.91859764	0.99566793	0.93264425	0.86692107	0.9086315	0.8589851	0.97658324	0.9155392	0.86730635	0.9382912	0.9071871	0.96559626	0.87466836	0.8263809	0.8398138	0.856549	0.944028	0.9748623	0.9196363	0.86757034	0.86301476	0.8925961	0.83753973	0.8324671	0.98358476	1.0	0.8337387	0.9987194	0.91468585	0.80826914	0.96723735	0.83555675	0.87940687	0.87509084	0.95653677	0.7685672	0.8440983	0.9492064	0.82040703	0.93118626	1.0	0.9902725	0.814459	0.9547102	0.98391783
moment/noun	0.9953164	0.98494595	0.8580657	0.8446168	0.8647397	0.9772833	0.88300383	0.86122555	0.9608027	0.86307704	0.7439625	0.900734	0.9688568	0.3507753	0.8041744	0.48325855	0.89531505	0.77207994	0.52512354	0.93320894	0.8491872	0.9108575	0.9416279	0.492024	0.90139675	0.87483895	0.8332219	0.83036995	0.8275063	0.71066535	0.9569457	0.9514754	0.6976954	0.87496567	0.851072	0.9583165	0.75307393	0.65336144	0.77211523	0.74055314	0.80962867	0.733578	0.8441693	0.9866868	0.90806544	0.8615973	0.99118257	0.945613	0.8428384	0.81978345	0.78709024	0.7912686	1.0	0.9271195	0.8079796	0.9602746	0.74442	0.75345886	0.95285493	0.99405557	0.93079203	0.9787455	0.0	0.8937659	0.76245284	0.9567541	0.81286275	0.9362446	0.7808287	0.9745131	0.68324226	0.9574899	0.90564567	0.8359531	0.73202556	0.79390097	0.7026297	0.8673651	0.7589935	0.60631204	0.87448114	0.87136775	0.87365395	0.7700919	0.6910515	0.8153569	0.5672648	0.5135578	0.64846945	0.9130461	0.81572616	0.9034189	0.8006463	0.7128068	0.6039232	0.8303466	0.8675987	0.7045461	0.9463614	0.9534277	0.95522577	0.9670776	0.8939987	0.68091667	0.88924646	0.9095606	0.7501736	0.87691545	0.5354793	0.9981289	0.83788866	0.82383627	0.9182449	0.929417	0.7990177	0.8051421	0.8355456	0.8424172	0.8065146
monument/noun	0.9483204	0.90652436	0.83083093	0.9835541	0.8599599	0.97128546	0.8778051	0.9420853	0.9370967	0.77594894	0.9697157	0.8809089	0.98577195	0.91251415	0.87482727	0.9727812	0.962735	0.8946626	0.9347346	0.9663465	0.9130772	0.81537783	0.900812	0.9233919	0.93523955	0.69328386	0.9394458	0.8912007	0.6766231	0.8903193	0.90213495	0.7154404	0.8632026	0.855777	0.60851526	0.9875752	0.86142665	0.9816172	0.7746985	0.9331239	0.8577794	0.76847804	0.70655656	0.95765686	0.8212496	0.95165455	0.794089	0.81604934	0.6811471	0.54121715	0.7878089	0.70410067	0.9997076	0.97775126	0.9508685	0.96269184	0.85048676	0.88448304	0.951402	0.91039556	0.9581601	0.98166746	0.8937659	0.0	0.87302935	0.89658475	0.939731	0.98042786	0.81696546	0.850005	0.96223235	0.78414166	0.75738513	0.6692958	0.7242496	0.8575971	0.88853717	0.8968181	0.6506071	0.7796777	0.9768427	0.75700057	0.76720303	0.6729891	0.9122376	0.87877154	0.6441804	0.9402311	0.8163346	0.9718402	0.86663175	0.46583694	0.60806787	0.8144257	0.68491864	0.6345191	0.7319739	0.8488617	0.9723052	0.8801832	0.7129487	0.86742693	0.59268224	0.8277056	0.9562471	0.9133839	0.76887566	0.84483385	0.8484831	0.8154734	0.81244135	0.86641276	0.7690238	0.93390965	0.9715093	0.9356234	0.90463746	0.9374987	0.9054457
muziek/noun	0.9462874	0.9987399	0.7540747	0.917894	0.7073737	0.9781886	0.7032805	0.7577452	0.86398035	0.9953785	0.7656267	0.58593	0.94246346	0.69628924	0.8033468	0.7704858	0.698828	0.26344615	0.6860413	0.7608427	0.7497879	0.7036357	0.8333212	0.5451066	0.6638192	0.78338903	0.29607558	0.86158025	0.48420465	0.38496584	0.9236039	0.923033	0.4665913	0.49912405	0.7309562	0.98065853	0.7647894	0.63936245	0.24082911	0.9109226	0.24291515	0.48504412	0.4479841	0.9043986	0.9413063	0.39823174	0.5141185	0.91999835	0.5606365	0.6974199	0.72857344	0.4784755	0.9903594	0.7945978	0.75363106	0.97883624	0.72354114	0.2561472	0.84484625	0.92671686	0.94659203	0.7594402	0.76245284	0.87302935	0.0	0.67484343	0.6759986	0.9496849	0.5948627	0.526005	0.8983501	0.8643583	0.946272	0.77740395	0.47899663	0.9036679	0.54282176	0.48212624	0.8199529	0.54702896	0.53258	0.97253275	0.93091226	0.5090927	0.6881125	0.7893841	0.46669787	0.63238704	0.32563478	0.38256466	0.87531537	0.9170119	0.8796016	0.29483896	0.58670115	0.8189015	0.74393564	0.55541277	0.9310783	0.97878116	0.73619807	0.94398266	0.8241997	0.5274719	0.89057636	0.85996425	0.60198253	0.73405206	0.8579157	0.9557568	0.7320832	0.75854516	0.84618706	0.8228084	0.8372707	0.77911794	0.42648035	0.85100657	0.75624967
naam/noun	0.9736079	0.9956106	0.67072946	0.9665899	0.9059316	0.98924184	0.9597167	0.97863144	0.9780104	0.9976972	0.9387038	0.8504536	0.966913	0.9619512	0.896562	0.82899606	0.89586633	0.7701347	0.9789817	0.829779	0.8823723	0.92057747	0.71472967	0.9603537	0.7031964	0.9578401	0.7063587	0.805178	0.7675292	0.79938364	0.98494	0.79020476	0.8413967	0.9279337	0.87865126	0.98640627	0.8604207	0.97706664	0.8711179	0.95218664	0.87776333	0.8776715	0.64477366	0.8815703	0.9453358	0.7371162	0.54244524	0.98463494	0.94129825	0.81788135	0.944168	0.81797457	1.0	0.9608632	0.9124235	0.97840124	0.7238454	0.7310193	0.93312645	0.884799	0.9268599	0.94303524	0.9567541	0.89658475	0.67484343	0.0	0.79894733	0.8146534	0.85917026	0.78443396	0.9721522	0.9624314	0.96123874	0.9287545	0.8867318	0.71614766	0.92471576	0.5977075	0.92672193	0.94002634	0.7904737	0.9515852	0.96919274	0.87744355	0.98351794	0.9860328	0.93726695	0.98839134	0.87946904	0.63105977	0.9544256	0.8910857	0.77392554	0.60233766	0.82416224	0.8622675	0.90433615	0.9149115	0.9753506	0.9999926	0.9667699	0.9513601	0.9030379	0.8353926	0.8675102	0.83920956	0.8048541	0.954253	0.96837234	0.94427985	0.96777433	0.9028312	0.98301655	0.99083686	0.9404606	0.9789989	0.64556926	0.8764998	0.92028
naar/adj	0.9581709	0.90297616	0.86936533	0.6210467	0.92863005	0.9090998	0.7965766	0.9075399	0.9274187	0.7388493	0.7001351	0.828963	0.95825124	0.83920884	0.5259461	0.8710945	0.81361485	0.73140144	0.8339348	0.8983998	0.88791865	0.7342756	0.6876037	0.6295544	0.7921642	0.86020595	0.71540487	0.87690556	0.63872397	0.6810322	0.9767316	0.88275933	0.75133586	0.75428385	0.79801357	0.9473162	0.7503272	0.64601105	0.71642005	0.89808214	0.7534039	0.7834747	0.7278122	0.71684587	0.9979223	0.7321581	0.8938241	0.99403346	0.85058814	0.85243475	0.771252	0.79422164	0.9998747	0.8613546	0.6296729	0.95146966	0.71046233	0.65862465	0.9372746	0.93457395	0.94330704	0.85090744	0.81286275	0.939731	0.6759986	0.79894733	0.0	0.79068017	0.7401594	0.8402408	0.8518743	0.96545845	0.9375456	0.85920775	0.8091961	0.9238145	0.6826783	0.81541634	0.94185436	0.8124321	0.90712243	0.99409616	0.95485115	0.77886695	0.8887943	0.8845209	0.6836744	0.69179296	0.7180224	0.8259654	0.95261014	0.95362955	0.9849162	0.8272176	0.76712614	0.8200209	0.7396297	0.68584347	0.8586277	0.96501464	0.8956181	0.9470219	0.91623795	0.6791843	0.9199355	0.96300024	0.66206014	0.8159248	0.9449247	0.9674669	0.84473956	0.8384834	0.9010993	0.8821911	0.96229815	0.94471693	0.8059628	0.7759029	0.7804119
nul/noun	0.9652639	0.96696275	0.8840705	0.9619488	0.975613	0.9493939	0.9097449	0.97128373	0.81372046	0.97508234	0.92720205	0.98642546	0.96367466	0.9784532	0.9230333	0.95593524	0.99049723	0.95651877	0.96227765	0.94798625	0.87496054	0.93052566	0.26059663	0.89224744	0.9565349	0.9923872	0.9152916	0.8934032	0.8930942	0.90061295	0.9970566	0.97691727	0.9240807	0.9750009	0.89728314	0.9674804	0.7642158	0.8091166	0.96688056	0.789208	0.9820027	0.9756113	0.7840905	0.9441008	0.892411	0.95179784	0.938101	0.97701746	0.9906884	0.97283995	0.9519648	0.9793102	0.99987185	0.4591031	0.8110211	0.91175604	0.8780395	0.90962195	0.9594494	0.7888062	0.90094817	0.9508394	0.9362446	0.98042786	0.9496849	0.8146534	0.79068017	0.0	0.90250826	0.9512079	0.9627239	0.9503009	0.9788281	0.9562823	0.97032887	0.95148486	0.9855778	0.94346994	0.9898144	0.9518222	0.96669555	0.92244625	0.89072675	0.9125688	0.8519276	0.9689631	0.9651078	0.93807214	0.9676125	0.9312271	0.93186086	0.99635637	0.9308302	0.93937963	0.9548012	0.7694173	0.8787513	0.8728954	0.9225709	0.94334257	0.9942	0.9645771	0.92923653	0.7888384	0.9886854	0.869601	0.86040795	0.8479653	0.96252805	0.77952087	0.91831756	0.9920079	0.9635099	0.9776203	0.99853987	0.98440135	0.94379073	0.9594518	0.7610218
of/vg	0.5708402	0.95058745	0.8446697	0.55912614	0.7941449	0.6964625	0.6101837	0.7789086	0.8242719	0.79805756	0.7938443	0.66258174	0.68904567	0.8064528	0.7935977	0.87564564	0.77410257	0.6378815	0.8305489	0.6723236	0.74859923	0.8058986	0.85347354	0.74807763	0.7808994	0.9208242	0.7148974	0.8807712	0.71493065	0.73926175	0.8499043	0.84337384	0.78336865	0.67875236	0.75022185	0.6004536	0.60401654	0.689461	0.68717563	0.83621216	0.6419311	0.5812612	0.6905912	0.8375195	0.84579426	0.76106334	0.80230594	0.8856542	0.71075404	0.69969213	0.76549953	0.6456613	0.99995905	0.8270502	0.69085026	0.9238188	0.7599157	0.609975	0.5945784	0.7422549	0.9421477	0.65371287	0.7808287	0.81696546	0.5948627	0.85917026	0.7401594	0.90250826	0.0	0.8898653	0.66096187	0.68922555	0.87488854	0.8171984	0.74331164	0.91584975	0.8208103	0.71411806	0.74771315	0.7362243	0.7537048	0.8701039	0.7619862	0.6591742	0.8837406	0.64185274	0.7130438	0.79189146	0.58390594	0.77950585	0.8890379	0.86706114	0.82894504	0.6910442	0.68435764	0.7758838	0.7977385	0.7320365	0.7032842	0.8779821	0.67875767	0.9049444	0.708475	0.52444744	0.8032284	0.79773355	0.60878754	0.83125293	0.87708867	0.819005	0.85783535	0.88401246	0.79886675	0.6580372	0.9596067	0.8460624	0.718843	0.56526285	0.7343887
optreden/noun	0.9001075	0.9803766	0.92596966	0.99303144	0.8440119	0.93328625	0.93577695	0.9733352	0.8145268	1.0	0.9691128	0.8371668	0.9952578	0.9358412	0.8727068	0.93520004	0.8876028	0.8526677	0.88282377	0.75575405	0.89638543	0.87355846	0.91231066	0.8148768	0.7791984	0.96709913	0.7037559	0.89438605	0.8371711	0.6387342	1.0	0.97759205	0.8095118	0.8769617	0.7294526	0.9596356	0.95977414	0.9559835	0.6463666	0.8854232	0.62018085	0.85452497	0.5453823	0.9885134	0.99026084	0.4844874	0.5332937	0.99228173	0.7727337	0.94235873	0.7762101	0.9273335	1.0	0.97135085	0.9143296	0.88745105	0.8711753	0.58864546	0.7777788	0.97926325	0.9371236	0.99857193	0.9745131	0.850005	0.526005	0.78443396	0.8402408	0.9512079	0.8898653	0.0	0.9912846	0.77905244	0.97674584	0.9772942	0.7176713	0.98527336	0.8209562	0.8681576	0.9928288	0.61667734	0.7663501	0.9689659	0.97336096	0.8947483	0.8743744	0.89716154	0.8533452	0.82439387	0.8028119	0.61966395	0.9461338	0.9846936	0.8523829	0.542068	0.8971779	0.9205079	0.9331919	0.93833387	0.84582716	0.7789651	0.8893844	0.9665059	0.8921661	0.77198124	0.98268723	0.97690105	0.82446617	0.91864187	1.0	0.95779204	0.794914	0.8857496	0.9668573	0.9822066	0.93213385	0.96006346	0.6784049	0.88170063	0.97467834
orgasme/noun	0.95549244	0.9717023	0.9201499	0.65365213	0.9824275	0.8951541	0.951851	0.96113026	0.97573584	0.85000694	0.7944747	0.95791286	0.9511164	0.89816654	0.97257096	0.961063	0.92398155	0.73873293	0.61366963	0.97559667	0.99059486	0.8775798	0.970782	0.90323985	0.9660303	0.97924536	0.94653136	0.99393904	0.9369329	0.93557924	0.99623275	0.9820341	0.9321086	0.8897315	0.804741	0.83288884	0.63191843	0.79396725	0.91823953	0.9674326	0.93437076	0.92958915	0.9483975	0.94165397	0.9966315	0.9875271	0.97884154	0.9940881	0.759059	0.9442374	0.7800088	0.8968868	1.0	0.9930784	0.66910905	0.9838305	0.7798343	0.93616474	0.9626566	0.97536016	0.9996826	0.95937806	0.68324226	0.96223235	0.8983501	0.9721522	0.8518743	0.9627239	0.66096187	0.9912846	0.0	0.9723392	0.9436783	0.90699005	0.96404207	0.97574025	0.93421245	0.9653275	0.77870345	0.90909535	0.9344789	0.95820826	0.96873206	0.87370884	0.9598988	0.9248714	0.9072999	0.9362499	0.9622952	0.96813667	0.9795357	0.941605	0.9820395	0.92547846	0.8928511	0.94068646	0.9538305	0.90535724	0.9912115	0.97554076	0.9432026	0.96857214	0.95147115	0.70408404	0.9401484	0.9893489	0.9391605	0.95273113	0.90519154	0.9794465	0.96279573	0.9341177	0.9409758	0.9180887	0.9993604	0.8914579	0.9846438	0.7717569	0.9159258
pad/noun	0.93245953	0.904545	0.9200425	0.6478435	0.7760239	0.97505563	0.92698425	0.82920796	0.96356225	0.75881207	0.924363	0.9494042	0.9981214	0.9668192	0.8582446	0.99691457	0.9174793	0.94016016	0.9247871	0.9673544	0.9492977	0.9727357	0.97819656	0.9541233	0.9628607	0.9811653	0.8710362	0.9679885	0.9699204	0.8901117	0.7491133	0.977025	0.96562815	0.799364	0.85037625	0.89772844	0.9107705	0.9688419	0.8078321	0.973677	0.8433007	0.9177874	0.82145196	0.86893046	0.95043486	0.9660329	0.7222054	0.98473233	0.8317438	0.7814821	0.8839698	0.9366524	1.0	0.9803751	0.9232901	0.7660185	0.9792649	0.83493793	0.9538749	0.80065143	0.7171949	0.59903765	0.9574899	0.78414166	0.8643583	0.9624314	0.96545845	0.9503009	0.68922555	0.77905244	0.9723392	0.0	0.8833253	0.88422024	0.8148227	0.96380556	0.95853364	0.8907031	0.90674454	0.71233904	0.92867905	0.936957	0.86626786	0.86171544	0.8938873	0.9319906	0.9338836	0.94674575	0.94805825	0.9787898	0.93855876	0.87121916	0.9433675	0.82353944	0.8797402	0.8620297	0.92315507	0.9254772	0.9656379	0.8798463	0.75633293	0.96851546	0.72918826	0.72368836	0.9789438	0.9113632	0.87593055	0.93229556	0.9797194	0.8299571	0.7618786	0.90463805	0.95954823	0.7602355	0.9998563	0.8528934	0.931837	0.6615489	0.9051981
