	lid_kaart/noun	altijd/adv	verblijf_status/noun	ten/adv	frank/noun	gezien/adj	bekentenis/noun	voorwaarde/noun	vonnis/noun	bouw_aanvraag/noun	gewoon/adj	besluit/noun	patent/noun	tarief/noun	kaart/noun	toelating/noun	onbeperkt/adj	door/adj	arrangement/noun	goal/noun	paspoort/noun	alternatief/noun	enquête/noun	regel/noun	advies/noun	boord_document/noun	gemeente/noun	treffer/noun	conventie/noun	rijbewijs/noun	bon/noun	stem_biljet/noun	slechts/adv	excuus/noun	juridisch/adj	status/noun	en/vg	referendum/noun	huur_contract/noun	onverminderd/adj	strip_kaart/noun	wagen/noun	euro/noun	Habibie/name	die/det	bod/noun	uitslag/noun	offerte/noun	dagvaarding/noun	licentie/noun	reis_pas/noun	adres/noun	niet/adv	wijze/noun	reden/noun	visum/noun	lang/adj	vervoer_bewijs/noun	huwelijk/noun	handtekening/noun	wereldwijd/adj	nog/adv	algemeen/adj	alibi/noun	ze/pron	biljet/noun	eind_uitslag/noun	document/noun	stem/noun	aanbieding/noun	universeel/adj	goedkeuring/noun	verklaring/noun	arbeid_vergunning/noun	papier/noun	reservatie/noun	diploma/noun	wil_beschikking/noun	vergunning/noun	wet/noun	typering/noun	enkel/adj	accoord/noun	rechtbank/noun	aanbesteding/noun	overeenkomst/noun	identiteitsbewijs/noun	ticket/noun	betaal_middel/noun	poging/noun	werk_vergunning/noun	alleen/adj	trein_kaart_DIM/noun	verblijfsvergunning/noun	verzekering/noun	dit/det	toestemming/noun	jaar/noun	uitkomst/noun	doelpunt/noun	kandidatuur/noun	abonnement/noun	principe/noun	rede/noun	verzoek/noun	exploitatie_vergunning/noun	argument/noun
strip_kaart/noun	0.8010924	0.9348643	0.9862915	0.7825949	0.7193219	0.8875784	0.99466646	0.94082785	1.0	0.94463116	0.32028025	0.8742099	0.9247153	0.23886514	0.49208593	0.8721898	0.51163137	0.93006086	0.67025775	0.98849744	0.76907164	0.49337792	0.9782216	0.9830392	0.8835862	0.98653436	0.9259244	0.9982568	0.8049403	0.98801214	0.9175607	0.9581398	0.8040448	0.9830814	0.9528598	0.77183527	0.8891225	0.9375966	0.9534579	0.98915726	0.0	0.94970846	0.6541481	0.95528215	0.9393617	0.9746064	0.9998927	0.96638066	0.7651576	0.94468474	0.98327065	0.79536074	0.81820065	0.99046344	0.98439914	0.98006463	0.90775996	0.41390693	0.9012629	0.76544446	0.916122	0.8641763	0.814963	0.93150425	0.772868	0.6321509	0.9806415	0.8707721	0.99763286	0.7898108	0.81464505	0.96040916	0.9412228	0.8604636	0.91984653	0.94581455	0.8094976	0.9373017	0.93072206	0.8893846	0.99787104	0.8302586	0.8960357	0.99722755	0.9755512	0.8889495	0.9745016	0.6358396	0.51235265	0.99767786	0.97507846	0.9097322	0.43339717	0.8871569	0.9025393	0.91095257	0.89364177	0.85662466	0.99833065	0.9737968	0.94854146	0.3264985	0.85129255	0.9608208	0.9388001	0.96714216	0.98444337
wagen/noun	0.97852695	0.8232956	0.97388357	0.9610352	0.9432502	0.95399815	0.9605545	0.88610923	0.96687925	0.9938482	0.9212232	0.99499696	0.95184094	0.9174824	0.8626074	0.8564864	0.8934692	0.9556626	0.9491338	0.9862774	0.7076383	0.93614143	0.98375994	0.9533039	0.97753936	0.2424497	0.92542046	0.9895174	0.9516271	0.51038766	0.75364196	0.99204206	0.8921857	0.97788656	0.8734012	0.9635616	0.62888265	0.99539	0.8495078	0.9176185	0.94970846	0.0	0.94599575	0.98420733	0.8394993	0.9990313	0.9987497	0.9232941	0.9718338	0.911641	0.8715292	0.9378035	0.90914935	0.9979364	0.96878535	0.89611715	0.9161162	0.99311095	0.9947358	0.86274135	0.9386721	0.981555	0.9234498	0.89568937	0.6890172	0.9285227	0.99774694	0.80675685	0.9798913	0.910011	0.94585794	0.94472504	0.87717867	0.8532704	0.5873133	0.9767895	0.8751396	0.90457594	0.83399206	0.8617449	0.9889518	0.74535227	0.9628991	0.9709155	0.9852726	0.93175054	0.60025907	0.96938115	0.99702173	0.9626264	0.88985264	0.90528834	0.9405561	0.8629727	0.3811952	0.9866835	0.8087225	0.9569594	0.9691019	0.9965859	0.9835927	0.9035151	0.8989132	0.8006227	0.8780895	0.99863577	0.9631187
euro/noun	0.6874707	0.932141	0.98559105	0.77541196	0.07898623	0.8892263	0.9929701	0.85382396	0.99374175	0.96921974	0.6909307	0.8874293	0.9569976	0.5939083	0.28207064	0.9035365	0.7040546	0.9605076	0.71447575	0.9616896	0.9059862	0.90897614	0.9622432	0.9473812	0.9402676	0.96946377	0.8715813	0.9761459	0.8023372	0.9573183	0.7727003	0.8241465	0.6055126	0.98551446	0.97474927	0.7749486	0.6278311	0.9387012	0.9290954	0.9739131	0.6541481	0.94599575	0.0	0.98224944	0.94065386	0.7239632	0.95555246	0.90209067	0.96727055	0.9136608	0.93066967	0.955128	0.96452695	0.89855534	0.9750571	0.9372926	0.9289907	0.61921877	0.98595136	0.90957725	0.9224471	0.80542564	0.75978065	0.87552583	0.9298569	0.33931214	0.966804	0.95712674	0.8801487	0.7383967	0.83169734	0.9405001	0.9576413	0.89357954	0.9020412	0.3580308	0.97293615	0.9757733	0.9314914	0.9548718	0.9917596	0.6236229	0.9614663	0.9962147	0.869699	0.94521624	0.84474766	0.341335	0.522555	0.9184873	0.94710964	0.85612535	0.6851561	0.9317806	0.82702035	0.89116246	0.91464794	0.8760451	0.9535118	0.949001	0.9718411	0.39604825	0.8430997	0.9376273	0.9585493	0.9050267	0.97503805
Habibie/name	0.9963611	0.9910327	0.9140868	0.9199247	0.9971167	0.9775492	0.93574893	0.81297165	0.9517525	0.94721454	0.9819775	0.56636965	0.9575795	0.95787555	0.9326915	0.9013019	0.947209	0.99675775	0.98652667	0.99289715	0.9696635	0.6890733	0.71825325	0.9178362	0.8682096	0.99849224	0.83869934	0.7892815	0.70660853	0.9743004	0.9675356	0.730296	0.85332954	0.9448053	0.8567809	0.82343566	0.96369946	0.40763468	0.87374616	0.9756407	0.95528215	0.98420733	0.98224944	0.0	0.84569156	0.97144455	0.51377225	0.9066376	0.93003774	0.7835764	0.999524	0.9410023	0.94536424	0.94092155	0.7724609	0.90662277	0.99775964	0.9637296	0.8837714	0.6500063	0.9883894	0.87714165	0.79940295	0.9417933	0.9535277	0.9367235	0.5529418	0.9172048	0.45937598	0.9913533	0.93622696	0.75397664	0.90217406	0.9907155	0.96067977	0.9936442	0.97879857	0.78531176	0.91050255	0.82176256	0.96404386	0.8791485	0.8123117	0.8520895	0.9625354	0.9076621	0.91692734	0.98850316	0.963161	0.72866076	0.95767087	0.9221644	0.98241556	0.89952403	0.9775711	0.7911401	0.710573	0.98227775	0.6861689	0.7911758	0.39639086	0.9895422	0.91881746	0.6460767	0.7015277	0.9202429	0.80106133
die/det	0.9014277	0.8162099	0.818741	0.7513231	0.9300939	0.8179	0.6223619	0.7137019	0.90301377	0.8690809	0.88925284	0.7265416	0.873181	0.8414832	0.89643645	0.6683018	0.7461471	0.88559574	0.9114632	0.78284204	0.92153716	0.9140354	0.8899804	0.698135	0.84623706	0.90971005	0.7525484	0.8716622	0.5696547	0.82917225	0.8093231	0.8657336	0.6648731	0.7003336	0.5760778	0.8233566	0.8422478	0.7162154	0.6883212	0.862698	0.9393617	0.8394993	0.94065386	0.84569156	0.0	0.8712324	0.9110723	0.7821009	0.8788864	0.7387717	0.9110114	0.938398	0.6644075	0.8054966	0.94418657	0.8187949	0.95143795	0.9157079	0.7376833	0.73546004	0.8424373	0.74435425	0.6297113	0.7762686	0.7460788	0.9091872	0.8431721	0.7897993	0.8289734	0.8594339	0.52974	0.71608096	0.6667603	0.8516091	0.75159633	0.9329494	0.8454363	0.7984757	0.6829128	0.57989395	0.8438215	0.74895537	0.7311373	0.84181416	0.720149	0.7547088	0.8931753	0.94699055	0.81551754	0.8880318	0.8715582	0.7030692	0.94903934	0.76537347	0.73699677	0.83265185	0.7346166	0.96623784	0.9236126	0.80745244	0.6971571	0.8965713	0.7490305	0.6418563	0.7493471	0.8192959	0.8062678
bod/noun	0.864527	0.98112965	0.8703005	0.80705917	0.72719455	0.7595061	0.9231827	0.57931805	0.934239	0.7334906	0.99274844	0.8100399	0.7850531	0.8674509	0.86459076	0.7326497	0.9354224	0.99248576	0.9401371	0.99862576	0.9544565	0.8844572	0.96575207	0.8404621	0.7542628	1.0	0.6638553	0.99713504	0.98080873	0.93740976	0.92195636	0.9788978	0.8101996	0.99951774	0.7732156	0.96373403	0.976801	0.8727983	0.86162513	0.9757126	0.9746064	0.9990313	0.7239632	0.97144455	0.8712324	0.0	0.995262	0.60412276	0.97251284	0.7063107	0.95943654	0.9855532	0.95960885	0.80150574	0.97520316	0.95622784	0.9774042	0.98180526	0.88145727	0.944469	0.9081062	0.8103922	0.7996042	0.984879	0.9454921	0.84553623	0.9982977	0.9198926	0.99990904	0.94155514	0.9912146	0.713834	0.9614278	0.82380444	0.9814471	0.78064585	0.9750588	0.9574519	0.5864519	0.80312294	0.9985614	0.8891898	0.80294883	0.9667845	0.638752	0.7334886	0.9871692	0.83635163	0.88275707	0.9430421	0.9355797	0.827517	0.9806156	0.8921141	0.86359113	0.85081255	0.8681228	0.86829406	0.96144843	0.999803	0.7852092	0.8762476	0.7194141	0.98015314	0.89846855	0.64870954	0.9598273
uitslag/noun	0.84882617	0.9032713	1.0	0.97104925	0.989531	0.9099642	0.9399714	0.8583292	0.97579616	0.9991095	0.9882742	0.62005997	0.9702051	0.9783839	0.9867843	0.9574502	0.9494333	0.9664776	0.9781798	0.9716953	0.91973644	0.7895758	0.49045724	0.90618926	0.912838	0.9099366	0.85302764	0.966949	0.9074375	0.9271119	0.99550706	0.5552316	0.8701287	0.9900335	0.9256014	0.7093477	0.91371244	0.47105592	0.87757015	0.97286147	0.9998927	0.9987497	0.95555246	0.51377225	0.9110723	0.995262	0.0	0.98735154	0.9878932	0.9906431	0.987908	0.9350465	0.970064	0.89671814	0.9384152	0.9319341	0.9551265	1.0	0.9548948	0.69423926	0.90141594	0.99438524	0.81340384	0.9989045	0.9451095	0.8531201	0.6328857	0.9291439	0.528083	0.9975009	0.9414177	0.80345494	0.914965	0.9734708	0.93525755	0.9976394	0.87772924	0.96577215	0.98431855	0.82111603	0.93344164	0.9204543	0.8380431	0.98481447	0.9663675	0.9676121	0.94194794	0.9978852	0.96690565	0.8029614	0.9204494	0.8990606	1.0	0.93460226	0.9739222	0.8414707	0.75033444	0.97249967	0.25191027	0.957681	0.70226675	0.9933695	0.90025604	0.816621	0.736187	0.97182834	0.7722858
offerte/noun	0.9285995	0.89879584	0.89716595	0.8192166	0.8094244	0.933627	0.9837152	0.64202166	0.90180224	0.6458636	0.9683149	0.8791192	0.80593544	0.8331279	0.9427576	0.70997775	0.9084974	0.97630376	0.87465566	0.96428216	0.9734117	0.62555504	0.838024	0.72656757	0.82254803	0.9256132	0.6447048	0.9699175	0.9278749	0.8981385	0.9360193	0.94292754	0.81131536	0.9650962	0.7891822	0.96777135	0.9492169	0.82151735	0.74674416	0.9098506	0.96638066	0.9232941	0.90209067	0.9066376	0.7821009	0.60412276	0.98735154	0.0	0.9538566	0.81519747	0.9815938	0.97477674	0.9402972	0.6941343	0.93448853	0.9180276	0.9980195	0.9999185	0.8973412	0.9004195	0.90770745	0.8319265	0.64061373	0.8744186	0.94743294	0.9505809	0.97314566	0.9507412	0.9514063	0.536363	0.9577017	0.61827385	0.9467935	0.8868369	0.93025625	0.91327184	0.9567084	0.89563125	0.69836533	0.70295405	0.9836097	0.83802783	0.7552303	0.9073811	0.36916488	0.5866181	0.9810081	0.90691745	0.9432678	0.97395927	0.9093208	0.86815995	0.96784145	0.88846207	0.7015561	0.7533457	0.86733633	0.9385239	0.89135236	0.9847262	0.89147186	0.87679636	0.75543684	0.93805474	0.7793813	0.8327867	0.97059804
dagvaarding/noun	0.9387904	0.916485	0.82949424	0.7109647	0.93226165	0.87642634	0.5549674	0.9139961	0.4136399	0.919134	0.8329561	0.7291001	0.9144863	0.78274286	0.87480915	0.8073576	0.8669501	0.9835058	0.7910951	0.966318	0.79539937	0.8365242	0.95965356	0.94783753	0.841539	0.9480814	0.83925885	0.91618896	0.93110996	0.9258436	0.90637916	0.7584259	0.7783327	0.7425516	0.70110166	0.8552277	0.84582067	0.8711535	0.71949553	0.89904463	0.7651576	0.9718338	0.96727055	0.93003774	0.8788864	0.97251284	0.9878932	0.9538566	0.0	0.92204416	0.9080703	0.4157378	0.8527608	0.9117545	0.83418983	0.8975202	0.9370565	0.91456604	0.888875	0.73357713	0.96561176	0.874337	0.9427672	0.8263187	0.824976	0.94374967	0.9786716	0.6933925	0.9695029	0.99257946	0.867877	0.796065	0.7421118	0.99926704	0.7510351	0.93586016	0.7407392	0.7484411	0.8415884	0.82274747	0.8796776	0.6509496	0.7579642	0.39275014	0.95099354	0.8463762	0.86658335	0.8778747	0.97152466	0.74611986	0.9079093	0.80946636	0.80182457	0.8686087	0.97466946	0.6753154	0.7991584	0.89689237	0.92435503	0.96521235	0.8736723	0.79472303	0.890092	0.9246261	0.67811155	0.8964166	0.5746454
licentie/noun	0.9428656	0.92045796	0.8851336	0.8147236	0.9370135	0.842682	0.7697049	0.43762213	0.9178373	0.8934561	0.85554624	0.80736935	0.5268057	0.80076575	0.762756	0.5191392	0.4573503	0.93921566	0.9774863	0.94314134	0.8061179	0.98807395	0.9389037	0.8457632	0.8229247	0.91257125	0.7312299	0.9242647	0.86223	0.7857714	0.9255676	0.8889437	0.7807349	0.953397	0.7819592	0.89048886	0.8724056	0.8671177	0.7683634	0.94631696	0.94468474	0.911641	0.9136608	0.7835764	0.7387717	0.7063107	0.9906431	0.81519747	0.92204416	0.0	0.8884259	0.95310384	0.8393327	0.88372195	0.75109357	0.6390201	0.86033463	0.96507066	0.7976983	0.815636	0.5613235	0.8978909	0.72449064	0.9118679	0.76769537	0.9201848	0.995918	0.80959237	0.95889807	0.88457197	0.88994575	0.69291246	0.9070109	0.60571253	0.79719216	0.9392708	0.87603545	0.8759204	0.5648378	0.8105512	0.906625	0.7178917	0.76299834	0.80512553	0.77945644	0.72728163	0.87341243	0.9157981	0.9644664	0.91147	0.79985803	0.592566	0.9030621	0.5495469	0.6158527	0.86241955	0.713979	0.8973125	0.9893575	0.9383999	0.59417284	0.8835314	0.73626065	0.7618471	0.7039474	0.68105865	0.8549592
reis_pas/noun	0.9529096	0.9623713	0.9324952	0.62094074	0.87509865	0.93210757	0.92492706	0.7754539	0.95174336	0.5650096	0.6904906	0.83504677	0.9558453	0.9000651	0.92402226	0.7350534	0.8663409	0.9885928	0.9909109	0.9951719	0.3620878	0.95793086	0.9838772	0.8819182	0.77316403	0.7894946	0.67826194	0.9970708	0.9997539	0.36686134	0.9257517	0.8408407	0.87088203	0.9436064	0.8549706	0.8434084	0.7668891	0.9897941	0.8960105	0.48134232	0.98327065	0.8715292	0.93066967	0.999524	0.9110114	0.95943654	0.987908	0.9815938	0.9080703	0.8884259	0.0	0.87971747	0.9405873	0.84258866	0.55168295	0.35896206	0.7930166	0.84841144	0.8764649	0.7700583	0.98280424	0.77850676	0.998901	0.9432128	0.70824635	0.9517162	0.9857221	0.45826566	0.9740799	0.92955905	0.9292319	0.8098699	0.9397386	0.69390213	0.46082467	0.95130324	0.8200464	0.871792	0.78698236	0.9910879	0.98448503	0.8263129	0.954056	0.9379669	0.8469951	0.94972193	0.5925719	0.79095036	0.96367973	0.6571664	0.5631252	0.8958717	0.90670884	0.54253733	0.74725616	0.9251684	0.8380535	0.92398566	0.9618465	0.9994524	0.9812874	0.95615697	0.85555196	0.7925914	0.70754147	0.96683437	0.9634765
adres/noun	0.74492836	0.83475506	0.95782804	0.80043805	0.92754555	0.94296885	0.81892973	0.91849196	0.71944433	0.9610692	0.7862965	0.7869081	0.9571422	0.84431547	0.8564894	0.912947	0.8531779	0.97515345	0.7853342	0.97051555	0.5880364	0.8762683	0.9254869	0.917056	0.973468	0.7516974	0.80503875	0.98273635	0.9454026	0.75992167	0.7189451	0.7253897	0.82149374	0.8915928	0.79339707	0.9013317	0.74942905	0.823411	0.60073507	0.9768046	0.79536074	0.9378035	0.955128	0.9410023	0.938398	0.9855532	0.9350465	0.97477674	0.4157378	0.95310384	0.87971747	0.0	0.88693833	0.9845817	0.8771914	0.7479992	0.92065436	0.82487386	0.89518476	0.55684745	0.98073894	0.875237	0.9179774	0.89488447	0.73313195	0.7799009	0.9809639	0.48552918	0.8665504	0.9807724	0.98144287	0.86256886	0.8439064	0.97738653	0.5940469	0.94717383	0.60499585	0.7583281	0.8922604	0.8860727	0.9862732	0.61930466	0.7798228	0.7580723	0.9888181	0.7700341	0.6975833	0.85365665	0.9843259	0.8891433	0.74274206	0.84205544	0.7283052	0.78000766	0.8924026	0.89836097	0.7420585	0.83353287	0.93114877	0.97222006	0.9249702	0.8296433	0.84582424	0.9856405	0.76438534	0.9855972	0.81181645
niet/adv	0.7681368	0.59728265	0.85200953	0.90315145	0.9947012	0.7616832	0.9199081	0.81912804	0.89920574	0.9160476	0.75672877	0.8027756	0.81470776	0.7707332	0.8246749	0.76604617	0.80067194	0.8144454	0.98694116	0.9417667	0.8563638	0.9184127	0.95552325	0.7517672	0.87392277	0.8707149	0.93149954	0.92186654	0.83342654	0.89660984	0.9135075	0.8836713	0.7824294	0.70197	0.7345702	0.89300126	0.8697594	0.905064	0.76869583	0.95925885	0.81820065	0.90914935	0.96452695	0.94536424	0.6644075	0.95960885	0.970064	0.9402972	0.8527608	0.8393327	0.9405873	0.88693833	0.0	0.91480047	0.8051937	0.8461381	0.78199565	0.91507435	0.9272807	0.85561895	0.8407766	0.6596559	0.74699175	0.7382338	0.5250358	0.7995118	0.94056666	0.861383	0.8715359	0.8760442	0.7731078	0.8817831	0.86453205	0.77915245	0.7802956	0.8908271	0.8050654	0.9221075	0.7445781	0.7181535	0.9218239	0.60923016	0.9023621	0.92976856	0.8924199	0.90013796	0.8785857	0.8991241	0.8364047	0.89562404	0.851748	0.65379745	0.8106508	0.7327981	0.8459947	0.82999194	0.7630391	0.82090354	0.9512531	0.9604366	0.8968308	0.856866	0.6951238	0.77837086	0.8820064	0.7444945	0.7465216
wijze/noun	0.984242	0.9542245	0.7383057	0.9302261	0.851632	0.8927335	0.7466934	0.74763936	0.95201135	0.59527737	0.97920984	0.8488102	0.77437127	0.9399103	0.89114267	0.8533746	0.9112856	0.967815	0.9251974	0.8418472	0.8735251	0.82718325	0.96920425	0.58163965	0.7553358	0.99933094	0.6806493	0.9045856	0.92314875	0.90489244	0.9640328	0.9248135	0.85010827	0.9073651	0.7742727	0.8636967	0.75542235	0.93622875	0.94997954	0.99763185	0.99046344	0.9979364	0.89855534	0.94092155	0.8054966	0.80150574	0.89671814	0.6941343	0.9117545	0.88372195	0.84258866	0.9845817	0.91480047	0.0	0.8831182	0.8223751	0.93224454	0.9910672	0.8599117	0.823911	0.76243365	0.86649907	0.8363448	0.89019185	0.86931366	0.98382026	0.8809065	0.8467847	0.91536236	0.9420874	0.8087425	0.6836518	0.72025526	0.9731957	0.889917	0.8949275	0.87705064	0.96497947	0.81061727	0.6737915	0.65817535	0.7821833	0.9592776	0.8293752	0.56675065	0.8495776	0.8716339	0.8096321	0.8873576	0.9229493	0.8226888	0.8935846	0.9414909	0.83504266	0.91352534	0.8070661	0.9044371	0.9066263	0.9085452	0.8230245	0.95109063	0.97501653	0.62866616	0.817396	0.8938096	0.925982	0.9062934
